TransactionID,Amount,SenderCounty,ReceiverCounty,TimeOfDay,TransactionType,AccountAgeMonths,TransactionsLast24Hours,DeviceChangedRecently,NewLocationLogin,FailedPinAttempts,IsWeekend,Fraudulent
TXN002675,166069,Nairobi,Uasin Gishu,6,Withdraw,9,23,No,No,6,No,No
TXN002676,330424,Mombasa,Mombasa,4,Paybill,29,22,Yes,No,3,Yes,Yes
TXN002677,14240,Kisumu,Uasin Gishu,8,Paybill,106,27,Yes,No,8,No,Yes
TXN002678,107315,Nyeri,Kisumu,22,Withdraw,97,7,No,No,6,Yes,No
TXN002679,261546,Machakos,Kiambu,19,Till,93,24,Yes,Yes,6,Yes,Yes
TXN002680,467008,Uasin Gishu,Kiambu,18,Send Money,56,29,Yes,Yes,8,No,Yes
TXN002681,59674,Meru,Nakuru,11,Send Money,111,7,Yes,No,5,Yes,No
TXN002682,432519,Kiambu,Uasin Gishu,3,Withdraw,84,29,Yes,Yes,1,No,Yes
TXN002683,180919,Kiambu,Kiambu,20,Send Money,101,29,Yes,Yes,3,Yes,Yes
TXN002684,32163,Uasin Gishu,Uasin Gishu,16,Till,37,2,No,Yes,1,No,No
TXN002685,39816,Kiambu,Nyeri,20,Paybill,88,7,No,Yes,8,Yes,No
TXN002686,250298,Nakuru,Nairobi,19,Send Money,40,15,No,No,8,Yes,No
TXN002687,54108,Mombasa,Kakamega,14,Till,119,13,No,No,4,No,No
TXN002688,18972,Uasin Gishu,Meru,16,Paybill,12,30,Yes,Yes,7,Yes,Yes
TXN002689,253665,Nyeri,Uasin Gishu,13,Withdraw,90,4,No,Yes,1,No,No
TXN002690,59201,Meru,Nyeri,6,Paybill,11,19,No,No,7,No,No
TXN002691,83847,Machakos,Nyeri,6,Till,53,3,No,Yes,5,Yes,No
TXN002692,99450,Kakamega,Kisumu,17,Till,33,12,Yes,No,6,No,Yes
TXN002693,129503,Uasin Gishu,Uasin Gishu,21,Paybill,47,8,Yes,Yes,4,Yes,Yes
TXN002694,49471,Mombasa,Machakos,17,Till,60,29,No,No,8,Yes,No
TXN002695,487129,Nairobi,Kisumu,16,Till,55,14,No,Yes,0,Yes,No
TXN002696,107271,Uasin Gishu,Meru,17,Paybill,21,29,No,Yes,7,No,Yes
TXN002697,133767,Kisumu,Nyeri,11,Till,41,3,No,Yes,2,No,No
TXN002698,223642,Nyeri,Meru,15,Paybill,14,8,Yes,No,3,Yes,Yes
TXN002699,464569,Kakamega,Kakamega,15,Withdraw,93,27,Yes,No,3,Yes,Yes
TXN002700,482318,Kisumu,Machakos,4,Withdraw,96,25,Yes,Yes,8,No,Yes
TXN002701,342133,Nairobi,Kakamega,2,Paybill,65,30,No,Yes,0,Yes,No
TXN002702,38419,Kiambu,Kiambu,15,Paybill,7,27,Yes,No,2,Yes,No
TXN002703,465852,Mombasa,Meru,22,Withdraw,87,2,No,No,7,No,No
TXN002704,490089,Meru,Uasin Gishu,11,Withdraw,16,22,No,Yes,6,No,Yes
TXN002705,211147,Nyeri,Nakuru,6,Till,99,15,No,No,0,No,No
TXN002706,408459,Kiambu,Kisumu,21,Withdraw,35,1,Yes,No,2,Yes,No
TXN002707,357693,Kisumu,Mombasa,18,Send Money,92,12,Yes,No,3,Yes,Yes
TXN002708,398634,Kiambu,Kakamega,21,Paybill,34,8,Yes,No,0,No,No
TXN002709,220950,Mombasa,Machakos,1,Send Money,7,25,Yes,No,7,Yes,Yes
TXN002710,23043,Nyeri,Nairobi,4,Withdraw,9,13,Yes,No,0,Yes,No
TXN002711,182842,Meru,Kakamega,17,Paybill,72,19,Yes,No,7,No,Yes
TXN002712,115737,Meru,Kisumu,3,Till,41,10,Yes,No,7,Yes,Yes
TXN002713,299132,Nyeri,Uasin Gishu,20,Withdraw,52,16,Yes,No,6,Yes,Yes
TXN002714,447301,Mombasa,Kakamega,22,Paybill,37,22,Yes,Yes,0,Yes,Yes
TXN002715,428543,Kiambu,Uasin Gishu,17,Till,85,14,No,No,2,Yes,No
TXN002716,138393,Nairobi,Nairobi,1,Paybill,110,29,Yes,No,2,No,No
TXN002717,10950,Nairobi,Machakos,2,Send Money,70,13,Yes,Yes,4,No,Yes
TXN002718,293377,Mombasa,Uasin Gishu,20,Paybill,99,11,No,Yes,2,No,No
TXN002719,382587,Nakuru,Uasin Gishu,19,Paybill,8,29,Yes,Yes,5,No,Yes
TXN002720,425679,Nyeri,Meru,18,Paybill,2,3,Yes,Yes,0,Yes,Yes
TXN002721,34635,Kisumu,Nyeri,20,Paybill,71,15,Yes,Yes,4,Yes,Yes
TXN002722,176170,Meru,Nairobi,19,Paybill,90,9,Yes,No,8,Yes,Yes
TXN002723,25933,Mombasa,Nakuru,13,Withdraw,119,9,Yes,No,6,No,No
TXN002724,89385,Uasin Gishu,Nyeri,2,Till,69,30,Yes,Yes,2,Yes,Yes
TXN002725,447293,Nairobi,Machakos,22,Paybill,111,25,No,No,4,No,No
TXN002726,38663,Nakuru,Nairobi,19,Withdraw,107,28,Yes,Yes,5,Yes,Yes
TXN002727,260723,Nyeri,Meru,3,Till,120,7,No,No,2,Yes,No
TXN002728,73414,Nairobi,Mombasa,12,Withdraw,86,14,Yes,No,6,No,Yes
TXN002729,223994,Kisumu,Nyeri,17,Paybill,62,23,Yes,No,7,No,Yes
TXN002730,214571,Uasin Gishu,Kisumu,14,Withdraw,119,8,No,No,0,Yes,No
TXN002731,90173,Kakamega,Nyeri,22,Send Money,76,6,Yes,No,6,No,No
TXN002732,298829,Uasin Gishu,Machakos,5,Paybill,90,23,Yes,No,6,Yes,Yes
TXN002733,288564,Machakos,Meru,17,Send Money,118,21,Yes,No,4,Yes,Yes
TXN002734,71132,Uasin Gishu,Machakos,19,Withdraw,42,11,No,No,7,Yes,No
TXN002735,199374,Machakos,Nairobi,2,Till,38,1,Yes,No,8,Yes,Yes
TXN002736,65480,Nyeri,Meru,6,Send Money,99,15,Yes,No,5,No,Yes
TXN002737,499904,Nyeri,Nyeri,14,Send Money,106,5,No,No,5,Yes,No
TXN002738,339939,Machakos,Nairobi,0,Paybill,15,27,No,No,0,Yes,No
TXN002739,137355,Machakos,Kakamega,1,Paybill,35,20,Yes,No,8,No,Yes
TXN002740,336936,Mombasa,Kisumu,10,Send Money,3,25,Yes,Yes,0,Yes,Yes
TXN002741,33503,Kisumu,Meru,0,Withdraw,83,17,No,Yes,7,No,Yes
TXN002742,346901,Nakuru,Nakuru,13,Paybill,83,20,No,Yes,2,Yes,No
TXN002743,430406,Nairobi,Kakamega,20,Paybill,16,21,Yes,No,2,Yes,No
TXN002744,10437,Kisumu,Kiambu,22,Withdraw,18,26,No,Yes,6,No,Yes
TXN002745,190618,Mombasa,Kiambu,9,Withdraw,31,16,No,Yes,5,No,Yes
TXN002746,496045,Nairobi,Uasin Gishu,17,Withdraw,85,20,No,No,7,No,No
TXN002747,413705,Kiambu,Machakos,23,Send Money,27,12,No,No,5,Yes,No
TXN002748,147211,Kiambu,Nyeri,6,Till,49,21,No,No,5,Yes,No
TXN002749,294471,Kisumu,Uasin Gishu,15,Paybill,95,28,Yes,No,8,No,Yes
TXN002750,227683,Nairobi,Kakamega,15,Till,51,27,No,No,3,Yes,No
TXN002751,275052,Meru,Nyeri,6,Till,61,1,No,Yes,2,No,No
TXN002752,157738,Machakos,Nairobi,23,Till,32,28,No,No,8,Yes,No
TXN002753,167364,Uasin Gishu,Kakamega,5,Send Money,103,2,No,Yes,2,No,No
TXN002754,26860,Kakamega,Kakamega,7,Withdraw,59,7,No,Yes,3,Yes,No
TXN002755,475571,Nakuru,Nyeri,0,Send Money,19,28,No,No,5,Yes,No
TXN002756,221147,Kisumu,Nairobi,9,Till,18,11,No,Yes,5,Yes,Yes
TXN002757,12192,Nakuru,Mombasa,4,Withdraw,85,6,Yes,No,3,No,No
TXN002758,312853,Nakuru,Mombasa,23,Send Money,34,25,Yes,Yes,7,No,Yes
TXN002759,58600,Uasin Gishu,Machakos,5,Withdraw,19,8,No,Yes,4,Yes,No
TXN002760,428453,Mombasa,Nairobi,16,Till,34,5,No,No,2,No,No
TXN002761,260049,Machakos,Mombasa,8,Withdraw,29,17,Yes,No,5,No,Yes
TXN002762,21534,Mombasa,Kakamega,21,Till,103,20,Yes,Yes,5,Yes,Yes
TXN002763,180415,Uasin Gishu,Kisumu,15,Paybill,107,12,No,Yes,7,Yes,Yes
TXN002764,285166,Kakamega,Kiambu,12,Send Money,109,4,No,No,3,Yes,No
TXN002765,442256,Uasin Gishu,Kisumu,13,Till,18,28,Yes,No,7,No,Yes
TXN002766,462980,Nyeri,Mombasa,16,Withdraw,13,6,No,Yes,8,No,Yes
TXN002767,205704,Meru,Uasin Gishu,7,Send Money,21,1,Yes,No,3,Yes,Yes
TXN002768,414289,Nairobi,Kiambu,10,Send Money,109,8,No,Yes,6,No,Yes
TXN002769,373488,Nakuru,Mombasa,5,Paybill,43,24,Yes,Yes,6,No,Yes
TXN002770,147058,Mombasa,Kiambu,20,Paybill,101,8,Yes,No,8,No,Yes
TXN002771,30031,Nairobi,Kisumu,17,Paybill,19,12,Yes,No,4,No,Yes
TXN002772,411843,Kakamega,Machakos,11,Withdraw,93,8,Yes,Yes,4,Yes,Yes
TXN002773,198543,Meru,Nairobi,23,Till,60,6,Yes,Yes,5,No,Yes
TXN002774,329675,Uasin Gishu,Meru,11,Paybill,34,7,Yes,Yes,4,Yes,Yes
TXN002775,479957,Mombasa,Mombasa,10,Send Money,102,3,Yes,Yes,7,No,Yes
TXN002776,213959,Machakos,Mombasa,14,Paybill,19,22,Yes,No,2,No,No
TXN002777,449487,Nairobi,Nyeri,15,Paybill,21,17,Yes,No,2,Yes,No
TXN002778,430016,Uasin Gishu,Meru,2,Till,80,5,Yes,Yes,8,Yes,Yes
TXN002779,232127,Nairobi,Machakos,4,Withdraw,28,22,No,No,7,Yes,No
TXN002780,255548,Nakuru,Nairobi,8,Till,1,15,No,No,1,No,No
TXN002781,166666,Nyeri,Nakuru,17,Withdraw,7,1,Yes,Yes,2,No,Yes
TXN002782,291004,Kisumu,Meru,10,Withdraw,79,2,Yes,No,5,Yes,Yes
TXN002783,237337,Nairobi,Meru,23,Paybill,98,13,Yes,Yes,0,No,Yes
TXN002784,143255,Nyeri,Kisumu,7,Withdraw,53,22,No,No,4,Yes,No
TXN002785,284058,Kakamega,Kisumu,2,Send Money,65,4,Yes,Yes,3,Yes,Yes
TXN002786,456887,Uasin Gishu,Nairobi,3,Till,97,11,Yes,Yes,3,No,Yes
TXN002787,83769,Machakos,Nakuru,5,Send Money,20,1,Yes,Yes,8,Yes,Yes
TXN002788,404248,Uasin Gishu,Nakuru,13,Send Money,71,24,Yes,Yes,6,Yes,Yes
TXN002789,124599,Meru,Nairobi,14,Till,69,19,Yes,No,3,No,Yes
TXN002790,339797,Nairobi,Machakos,4,Send Money,63,14,No,Yes,0,Yes,No
TXN002791,134781,Kakamega,Mombasa,13,Paybill,90,23,Yes,Yes,7,Yes,Yes
TXN002792,141080,Nakuru,Kakamega,0,Till,72,12,Yes,No,1,Yes,No
TXN002793,42479,Kiambu,Machakos,13,Withdraw,98,4,Yes,No,4,No,No
TXN002794,74377,Meru,Kisumu,14,Withdraw,79,13,No,No,6,Yes,No
TXN002795,261416,Kisumu,Uasin Gishu,7,Till,11,8,No,No,1,No,No
TXN002796,210180,Nairobi,Machakos,11,Withdraw,14,5,No,No,7,Yes,No
TXN002797,108825,Kisumu,Kisumu,6,Till,59,4,Yes,No,4,Yes,Yes
TXN002798,349863,Kisumu,Kakamega,13,Paybill,49,3,No,No,6,No,No
TXN002799,381480,Uasin Gishu,Mombasa,21,Till,28,1,No,Yes,1,No,No
TXN002800,91336,Nyeri,Nakuru,3,Withdraw,81,22,Yes,No,2,No,No
TXN002801,278900,Nairobi,Kiambu,12,Till,95,14,Yes,No,4,No,Yes
TXN002802,197763,Uasin Gishu,Nyeri,17,Paybill,69,19,No,No,0,Yes,No
TXN002803,1617,Nakuru,Mombasa,11,Paybill,4,9,Yes,No,3,No,No
TXN002804,391598,Uasin Gishu,Machakos,19,Paybill,19,25,Yes,Yes,7,Yes,Yes
TXN002805,146934,Meru,Mombasa,2,Withdraw,9,2,No,Yes,6,Yes,Yes
TXN002806,89356,Nyeri,Nakuru,0,Send Money,17,17,Yes,No,7,Yes,Yes
TXN002807,281316,Kakamega,Nyeri,19,Till,15,15,No,Yes,7,No,Yes
TXN002808,436588,Kisumu,Kisumu,3,Withdraw,74,16,No,No,0,No,No
TXN002809,65186,Nyeri,Mombasa,17,Send Money,15,9,No,No,6,No,No
TXN002810,493135,Machakos,Uasin Gishu,7,Send Money,115,1,No,Yes,7,Yes,Yes
TXN002811,213925,Machakos,Kakamega,5,Withdraw,26,27,Yes,Yes,7,No,Yes
TXN002812,54238,Nyeri,Nyeri,2,Send Money,54,20,No,No,3,No,No
TXN002813,300969,Nairobi,Mombasa,6,Send Money,108,29,Yes,Yes,6,Yes,Yes
TXN002814,261979,Mombasa,Uasin Gishu,7,Paybill,10,14,No,No,3,Yes,No
TXN002815,221085,Kiambu,Meru,1,Send Money,118,4,Yes,Yes,7,No,Yes
TXN002816,162826,Meru,Machakos,23,Till,89,20,Yes,Yes,7,Yes,Yes
TXN002817,194860,Nakuru,Meru,18,Send Money,67,25,No,Yes,5,No,Yes
TXN002818,80343,Machakos,Machakos,3,Withdraw,62,28,No,Yes,2,Yes,No
TXN002819,424053,Kiambu,Kakamega,13,Paybill,35,3,Yes,No,8,Yes,Yes
TXN002820,474322,Mombasa,Nyeri,12,Paybill,120,4,Yes,Yes,6,Yes,Yes
TXN002821,299653,Nyeri,Kiambu,10,Paybill,77,9,No,No,1,Yes,No
TXN002822,49236,Kakamega,Meru,12,Till,41,13,Yes,Yes,3,Yes,Yes
TXN002823,406462,Kisumu,Kiambu,23,Send Money,80,2,No,No,5,No,No
TXN002824,294911,Nakuru,Machakos,20,Send Money,96,20,Yes,Yes,7,No,Yes
TXN002825,219483,Meru,Kakamega,6,Withdraw,52,17,Yes,Yes,3,Yes,Yes
TXN002826,237458,Kiambu,Nairobi,22,Paybill,4,16,Yes,Yes,7,Yes,Yes
TXN002827,160288,Meru,Nyeri,23,Paybill,17,21,Yes,Yes,4,Yes,Yes
TXN002828,425120,Uasin Gishu,Machakos,9,Send Money,104,2,No,Yes,2,Yes,No
TXN002829,49408,Kisumu,Kiambu,17,Till,115,18,Yes,No,4,No,Yes
TXN002830,81472,Machakos,Nairobi,22,Till,86,22,Yes,Yes,4,Yes,Yes
TXN002831,230326,Mombasa,Machakos,13,Till,53,12,Yes,Yes,8,No,Yes
TXN002832,4278,Machakos,Nakuru,19,Send Money,79,26,No,Yes,4,No,Yes
TXN002833,470469,Kiambu,Machakos,2,Send Money,25,15,Yes,No,4,Yes,Yes
TXN002834,266687,Nairobi,Nakuru,10,Withdraw,117,27,Yes,No,1,Yes,No
TXN002835,167573,Nakuru,Kakamega,12,Withdraw,79,9,Yes,Yes,0,Yes,Yes
TXN002836,226952,Nakuru,Nakuru,17,Withdraw,75,22,No,Yes,2,No,No
TXN002837,48950,Meru,Nairobi,19,Paybill,73,9,Yes,Yes,8,Yes,Yes
TXN002838,410799,Nairobi,Uasin Gishu,13,Paybill,102,10,Yes,No,2,No,No
TXN002839,268688,Kiambu,Nyeri,17,Paybill,96,7,No,No,3,Yes,No
TXN002840,499314,Nyeri,Uasin Gishu,13,Till,31,9,Yes,No,5,Yes,Yes
TXN002841,383647,Kiambu,Nakuru,23,Paybill,5,17,No,No,4,Yes,No
TXN002842,201229,Kiambu,Nakuru,10,Send Money,80,5,No,No,0,No,No
TXN002843,302888,Nairobi,Nakuru,18,Withdraw,111,12,Yes,No,4,No,Yes
TXN002844,422976,Machakos,Meru,3,Withdraw,116,20,No,No,5,Yes,No
TXN002845,212311,Nairobi,Nairobi,18,Till,43,2,No,No,1,Yes,No
TXN002846,143688,Meru,Uasin Gishu,21,Withdraw,18,18,No,Yes,4,No,Yes
TXN002847,270763,Uasin Gishu,Mombasa,14,Send Money,56,14,No,No,7,Yes,No
TXN002848,457324,Meru,Kakamega,2,Send Money,111,28,No,Yes,1,No,No
TXN002849,13847,Uasin Gishu,Kakamega,11,Withdraw,98,7,No,No,1,No,No
TXN002850,226613,Nairobi,Mombasa,12,Withdraw,94,11,Yes,No,1,No,No
TXN002851,347226,Machakos,Meru,20,Withdraw,38,9,Yes,Yes,4,Yes,Yes
TXN002852,301769,Machakos,Uasin Gishu,13,Paybill,67,11,Yes,No,5,Yes,Yes
TXN002853,254053,Nyeri,Uasin Gishu,2,Withdraw,44,10,Yes,Yes,4,Yes,Yes
TXN002854,435963,Kiambu,Nairobi,4,Till,90,18,Yes,No,7,Yes,Yes
TXN002855,29251,Kisumu,Uasin Gishu,9,Send Money,111,22,Yes,No,7,No,Yes
TXN002856,329924,Nyeri,Nairobi,21,Withdraw,53,25,Yes,No,3,No,Yes
TXN002857,102738,Nairobi,Mombasa,4,Withdraw,42,17,No,Yes,0,Yes,No
TXN002858,288026,Kiambu,Nyeri,11,Paybill,74,13,No,Yes,3,Yes,Yes
TXN002859,475343,Kakamega,Nairobi,6,Withdraw,112,29,No,No,5,No,No
TXN002860,171779,Kiambu,Kiambu,21,Till,54,5,Yes,Yes,6,Yes,Yes
TXN002861,110824,Nakuru,Nakuru,3,Send Money,81,20,No,No,8,No,No
TXN002862,353559,Mombasa,Kakamega,22,Send Money,20,7,Yes,No,7,No,Yes
TXN002863,235189,Machakos,Kakamega,14,Withdraw,113,8,Yes,No,4,No,Yes
TXN002864,90782,Kakamega,Nyeri,10,Send Money,87,14,Yes,No,3,No,Yes
TXN002865,267143,Machakos,Meru,8,Till,79,29,No,No,4,No,No
TXN002866,340870,Kakamega,Kakamega,8,Send Money,31,10,No,Yes,5,Yes,Yes
TXN002867,394963,Nyeri,Kakamega,9,Send Money,101,8,No,No,7,No,No
TXN002868,139058,Machakos,Mombasa,9,Withdraw,112,5,Yes,No,6,No,Yes
TXN002869,183934,Nakuru,Nakuru,1,Send Money,26,10,Yes,Yes,5,No,Yes
TXN002870,413590,Machakos,Uasin Gishu,11,Paybill,5,21,Yes,No,0,No,No
TXN002871,127015,Uasin Gishu,Machakos,7,Till,96,10,No,No,3,No,No
TXN002872,94575,Nairobi,Nairobi,8,Withdraw,117,7,Yes,No,6,Yes,No
TXN002873,15203,Kiambu,Meru,21,Till,110,19,Yes,Yes,0,Yes,Yes
TXN002874,432310,Mombasa,Nyeri,3,Till,54,3,Yes,No,5,Yes,Yes
TXN002875,263443,Mombasa,Kiambu,23,Till,28,24,No,No,6,No,No
TXN002876,246666,Nairobi,Kiambu,23,Withdraw,58,14,Yes,No,8,No,Yes
TXN002877,384393,Meru,Nairobi,23,Till,75,14,No,No,8,Yes,No
TXN002878,373350,Nyeri,Meru,2,Till,18,12,No,No,5,Yes,No
TXN002879,376661,Meru,Kisumu,15,Withdraw,22,23,Yes,Yes,0,Yes,Yes
TXN002880,476244,Nakuru,Meru,17,Withdraw,37,28,Yes,No,4,No,Yes
TXN002881,91661,Mombasa,Nakuru,2,Withdraw,118,5,Yes,No,0,No,No
TXN002882,197232,Nakuru,Nyeri,18,Send Money,5,10,No,No,7,Yes,No
TXN002883,132868,Kiambu,Kiambu,4,Send Money,59,24,No,Yes,4,No,Yes
TXN002884,98604,Kisumu,Nakuru,16,Withdraw,42,20,No,No,1,Yes,No
TXN002885,338289,Uasin Gishu,Kiambu,15,Withdraw,29,27,No,Yes,8,No,Yes
TXN002886,158618,Nyeri,Nakuru,0,Paybill,13,7,Yes,Yes,5,Yes,Yes
TXN002887,186351,Nyeri,Mombasa,11,Paybill,66,12,Yes,No,6,No,Yes
TXN002888,498577,Nyeri,Meru,10,Till,80,30,No,Yes,1,No,No
TXN002889,459758,Nyeri,Uasin Gishu,10,Till,80,26,Yes,No,1,Yes,No
TXN002890,423491,Meru,Kisumu,6,Paybill,67,27,Yes,No,7,No,Yes
TXN002891,494172,Nyeri,Nairobi,23,Send Money,110,4,Yes,No,8,Yes,Yes
TXN002892,102851,Kisumu,Meru,5,Till,69,3,No,No,3,No,No
TXN002893,479630,Meru,Mombasa,5,Send Money,21,4,No,No,3,Yes,No
TXN002894,270063,Mombasa,Kiambu,23,Withdraw,41,5,No,Yes,4,Yes,Yes
TXN002895,46250,Nakuru,Nairobi,2,Till,26,8,Yes,No,5,No,No
TXN002896,117205,Kakamega,Kakamega,17,Send Money,5,7,Yes,No,4,Yes,Yes
TXN002897,352224,Machakos,Machakos,14,Withdraw,92,4,Yes,No,5,No,Yes
TXN002898,388768,Kiambu,Mombasa,17,Paybill,108,23,No,Yes,4,No,Yes
TXN002899,313383,Kisumu,Nairobi,13,Till,76,4,Yes,No,4,No,Yes
TXN002900,358891,Uasin Gishu,Uasin Gishu,22,Send Money,11,30,Yes,Yes,6,Yes,Yes
TXN002901,9104,Mombasa,Uasin Gishu,17,Paybill,8,29,Yes,Yes,4,Yes,Yes
TXN002902,218889,Machakos,Uasin Gishu,5,Withdraw,106,17,Yes,Yes,1,No,Yes
TXN002903,438175,Kiambu,Kakamega,18,Send Money,80,19,No,Yes,0,Yes,No
TXN002904,391040,Kakamega,Kisumu,4,Withdraw,1,1,No,Yes,2,No,Yes
TXN002905,25822,Kakamega,Kiambu,17,Till,91,7,Yes,Yes,0,Yes,No
TXN002906,322846,Mombasa,Kisumu,19,Till,64,24,Yes,No,3,No,Yes
TXN002907,46382,Kisumu,Nyeri,12,Send Money,38,11,Yes,Yes,5,Yes,Yes
TXN002908,422633,Kiambu,Nairobi,13,Till,49,2,No,Yes,2,Yes,No
TXN002909,444225,Meru,Machakos,1,Send Money,39,29,No,No,7,No,No
TXN002910,134884,Nakuru,Nairobi,3,Withdraw,112,3,No,No,6,No,No
TXN002911,172660,Nyeri,Nyeri,15,Withdraw,81,27,No,No,2,Yes,No
TXN002912,381734,Nakuru,Uasin Gishu,21,Send Money,113,13,No,No,3,Yes,No
TXN002913,218515,Nakuru,Nyeri,12,Send Money,83,5,Yes,Yes,1,Yes,Yes
TXN002914,483498,Nakuru,Nyeri,0,Paybill,36,16,No,No,1,Yes,No
TXN002915,172682,Meru,Kiambu,9,Send Money,16,25,No,No,3,Yes,No
TXN002916,308919,Machakos,Nakuru,9,Withdraw,92,25,Yes,No,7,Yes,Yes
TXN002917,67235,Nakuru,Nairobi,18,Till,72,8,No,Yes,6,No,No
TXN002918,382105,Nyeri,Nyeri,12,Withdraw,29,5,No,No,0,No,No
TXN002919,437680,Nyeri,Kisumu,5,Paybill,103,11,No,Yes,2,No,No
TXN002920,375914,Kisumu,Nakuru,11,Paybill,69,29,Yes,Yes,8,Yes,Yes
TXN002921,21930,Uasin Gishu,Kakamega,13,Withdraw,56,29,No,No,8,No,No
TXN002922,263442,Kakamega,Kiambu,23,Till,3,20,No,No,5,Yes,No
TXN002923,301270,Nakuru,Machakos,20,Paybill,42,27,No,No,2,Yes,No
TXN002924,42601,Kiambu,Nyeri,22,Withdraw,62,11,No,No,2,No,No
TXN002925,144981,Kisumu,Uasin Gishu,14,Till,12,22,Yes,No,8,No,Yes
TXN002926,398830,Machakos,Nakuru,8,Withdraw,16,27,Yes,No,6,No,Yes
TXN002927,186482,Mombasa,Meru,12,Withdraw,101,11,Yes,No,6,No,Yes
TXN002928,277601,Machakos,Nyeri,5,Send Money,77,14,Yes,Yes,0,Yes,Yes
TXN002929,437867,Meru,Kakamega,20,Paybill,15,13,Yes,Yes,1,No,Yes
TXN002930,90516,Nyeri,Nakuru,9,Paybill,119,9,Yes,Yes,8,No,Yes
TXN002931,251497,Mombasa,Nyeri,1,Till,49,14,Yes,No,6,Yes,Yes
TXN002932,4300,Mombasa,Machakos,7,Withdraw,102,7,Yes,No,8,Yes,No
TXN002933,392086,Machakos,Machakos,8,Till,31,12,No,No,7,Yes,No
TXN002934,218588,Nairobi,Meru,13,Withdraw,113,1,No,Yes,2,No,No
TXN002935,448731,Nairobi,Machakos,23,Paybill,35,30,No,Yes,7,Yes,Yes
TXN002936,207189,Nyeri,Machakos,13,Withdraw,119,23,No,Yes,1,Yes,No
TXN002937,387438,Mombasa,Machakos,10,Paybill,81,30,Yes,No,0,Yes,No
TXN002938,292121,Machakos,Nyeri,4,Send Money,32,28,Yes,No,7,No,Yes
TXN002939,479346,Meru,Machakos,12,Withdraw,21,13,Yes,No,4,Yes,Yes
TXN002940,336300,Nyeri,Meru,0,Withdraw,66,9,No,No,0,No,No
TXN002941,435280,Machakos,Machakos,2,Paybill,44,3,Yes,Yes,7,No,Yes
TXN002942,300250,Meru,Kisumu,10,Paybill,87,23,No,No,1,No,No
TXN002943,352468,Nyeri,Machakos,21,Withdraw,13,14,No,Yes,8,Yes,Yes
TXN002944,142715,Meru,Nairobi,15,Send Money,57,15,No,No,6,No,No
TXN002945,189656,Uasin Gishu,Nyeri,15,Withdraw,42,10,No,Yes,4,Yes,Yes
TXN002946,53447,Meru,Kiambu,19,Send Money,44,28,No,Yes,2,Yes,No
TXN002947,255313,Nakuru,Machakos,18,Withdraw,52,23,Yes,No,1,No,No
TXN002948,244693,Kiambu,Kakamega,14,Paybill,16,2,Yes,Yes,1,No,Yes
TXN002949,401916,Nyeri,Kakamega,4,Paybill,37,20,No,Yes,1,No,No
TXN002950,184807,Nakuru,Machakos,8,Withdraw,47,15,No,No,4,Yes,No
TXN002951,162065,Meru,Machakos,4,Paybill,13,13,No,No,7,Yes,No
TXN002952,451306,Meru,Machakos,15,Till,19,18,No,No,5,Yes,No
TXN002953,436710,Kisumu,Nyeri,8,Send Money,63,12,Yes,No,6,Yes,Yes
TXN002954,407261,Kakamega,Nairobi,9,Send Money,25,14,Yes,Yes,3,No,Yes
TXN002955,243851,Kakamega,Meru,15,Paybill,14,9,No,No,1,No,No
TXN002956,152537,Nyeri,Nakuru,15,Till,16,18,No,No,5,Yes,No
TXN002957,195537,Nairobi,Nakuru,19,Withdraw,92,25,No,Yes,1,No,No
TXN002958,52884,Mombasa,Kakamega,23,Send Money,3,3,No,No,0,Yes,No
TXN002959,492942,Meru,Kisumu,16,Till,50,15,No,Yes,7,No,Yes
TXN002960,164579,Meru,Nakuru,21,Withdraw,88,4,No,Yes,1,No,No
TXN002961,233447,Kakamega,Nakuru,11,Till,52,22,Yes,No,3,No,Yes
TXN002962,368745,Kakamega,Kisumu,4,Paybill,68,20,No,Yes,7,Yes,Yes
TXN002963,141655,Nakuru,Meru,0,Send Money,100,3,Yes,Yes,5,Yes,Yes
TXN002964,142711,Kiambu,Meru,7,Withdraw,25,2,No,No,2,No,No
TXN002965,212485,Kakamega,Mombasa,22,Till,109,22,Yes,No,7,No,Yes
TXN002966,272763,Machakos,Uasin Gishu,11,Paybill,3,7,Yes,Yes,7,Yes,Yes
TXN002967,204434,Nakuru,Kakamega,18,Till,106,1,Yes,No,2,No,No
TXN002968,371005,Uasin Gishu,Meru,3,Send Money,100,26,Yes,Yes,8,No,Yes
TXN002969,424853,Kiambu,Kisumu,10,Paybill,17,22,Yes,Yes,2,Yes,Yes
TXN002970,422156,Machakos,Meru,9,Withdraw,49,3,Yes,No,8,Yes,Yes
TXN002971,397577,Machakos,Nakuru,5,Till,98,11,No,No,4,No,No
TXN002972,359942,Nyeri,Mombasa,22,Till,105,11,No,No,1,Yes,No
TXN002973,44786,Machakos,Kisumu,1,Paybill,28,13,No,Yes,8,Yes,Yes
TXN002974,289780,Nyeri,Kiambu,3,Till,106,21,Yes,Yes,7,No,Yes
TXN002975,451962,Nairobi,Mombasa,8,Paybill,64,3,No,No,2,Yes,No
TXN002976,104030,Kisumu,Kakamega,5,Paybill,32,11,No,Yes,1,Yes,No
TXN002977,477895,Uasin Gishu,Kiambu,14,Withdraw,50,1,Yes,Yes,8,No,Yes
